	0	1	2
34602	sillok\2nd_wva_110.xml	1786-06-15L0	《儀軌》
34603	sillok\2nd_wva_110.xml	1786-06-15L0	《五禮儀》
34604	sillok\2nd_wva_110.xml	1786-06-15L0	《喪禮補編》
34605	sillok\2nd_wva_110.xml	1786-06-15L0	《喪禮受敎》
34606	sillok\2nd_wva_110.xml	1786-06-15L0	《補編》
34607	sillok\2nd_wva_110.xml	1786-06-15L0	《五禮儀》
34608	sillok\2nd_wva_110.xml	1786-06-15L0	《五禮儀》
34609	sillok\2nd_wva_110.xml	1786-06-15L0	《補編》
34610	sillok\2nd_wva_110.xml	1786-06-15L0	《喪禮補編》
34611	sillok\2nd_wva_110.xml	1786-06-15L0	《補編》
34612	sillok\2nd_wva_110.xml	1786-06-15L0	《喪禮補編》
34613	sillok\2nd_wva_110.xml	1786-06-15L0	《受敎條》
34614	sillok\2nd_wva_110.xml	1786-06-15L0	《補編》
34615	sillok\2nd_wva_110.xml	1786-06-16L0	《實錄》
34616	sillok\2nd_wva_110.xml	1786-06-20L0	《喪禮補編》
34617	sillok\2nd_wva_110.xml	1786-06-20L0	《禁嫁娶條》
34618	sillok\2nd_wva_110.xml	1786-06-20L0	《實錄》
34619	sillok\2nd_wva_110.xml	1786-06-20L0	《實錄》
34620	sillok\2nd_wva_110.xml	1786-06-20L0	《大典通編》
34621	sillok\2nd_wva_110.xml	1786-06-21L0	《喪禮補編》
34622	sillok\2nd_wva_110.xml	1786-06-21L0	《停祭條》
34623	sillok\2nd_wva_110.xml	1786-06-21L0	《停樂條》
34624	sillok\2nd_wva_110.xml	1786-06-21L0	《補編》
34625	sillok\2nd_wva_110.xml	1786-06-21L0	《補編》
34626	sillok\2nd_wva_110.xml	1786-06-21L0	《小喪》
34627	sillok\2nd_wva_110.xml	1786-06-21L0	《補編》
34628	sillok\2nd_wva_110.xml	1786-06-21L0	《停樂條》
34629	sillok\2nd_wva_110.xml	1786-06-23L0	《補編》
34630	sillok\2nd_wva_110.xml	1786-06-23L0	《士喪禮》
34631	sillok\2nd_wva_110.xml	1786-06-24L0	《補編》
34632	sillok\2nd_wva_110.xml	1786-06-24L0	《補編》
34633	sillok\2nd_wva_110.xml	1786-06-24L0	《補編》
34634	sillok\2nd_wva_110.xml	1786-06-24L0	《捕編》
34635	sillok\2nd_wva_110.xml	1786-06-24L0	《補編》
34636	sillok\2nd_wva_110.xml	1786-06-24L0	《五禮儀》
34637	sillok\2nd_wva_110.xml	1786-06-26L0	《補編》
34638	sillok\2nd_wva_110.xml	1786-06-26L0	《橫看圖》
34639	sillok\2nd_wva_110.xml	1786-06-26L0	《補編》
34640	sillok\2nd_wva_110.xml	1786-06-26L0	《補編》
34641	sillok\2nd_wva_110.xml	1786-06-26L0	《補編》
34642	sillok\2nd_wva_110.xml	1786-06-26L0	《儀禮》
34643	sillok\2nd_wva_110.xml	1786-06-26L0	《五禮儀》
34644	sillok\2nd_wva_110.xml	1786-06-26L0	《五禮儀》
34645	sillok\2nd_wva_110.xml	1786-06-26L0	《儀禮》
34646	sillok\2nd_wva_110.xml	1786-06-26L0	《補編》
34647	sillok\2nd_wva_110.xml	1786-06-26L0	《五禮儀》
34648	sillok\2nd_wva_110.xml	1786-06-26L0	《儀禮》
34649	sillok\2nd_wva_110.xml	1786-06-26L0	《不杖朞麻屨》
34650	sillok\2nd_wva_110.xml	1786-06-26L0	《五禮儀》
34651	sillok\2nd_wva_110.xml	1786-06-26L0	《補編》
34652	sillok\2nd_wva_110.xml	1786-06-28L0	《補編》
34653	sillok\2nd_wva_110.xml	1786-07-01L0	《大典》
34654	sillok\2nd_wva_110.xml	1786-07-04L0	《誌狀通紀》
34655	sillok\2nd_wva_110.xml	1786-07-06L0	《誌狀通紀》
34656	sillok\2nd_wva_110.xml	1786-07-22L0	《明義錄》
34657	sillok\2nd_wva_110.xml	1786-07-26L0	《大明律》
34658	sillok\2nd_wva_110.xml	1786-07-26L0	《大明律》
34659	sillok\2nd_wva_110.xml	1786-07-12L1	《五禮儀》
34660	sillok\2nd_wva_110.xml	1786-07-12L1	《補編》
34661	sillok\2nd_wva_110.xml	1786-07-13L1	《儀註》
34662	sillok\2nd_wva_110.xml	1786-07-13L1	《喪服小記》
34663	sillok\2nd_wva_110.xml	1786-07-13L1	《開元禮》
34664	sillok\2nd_wva_110.xml	1786-07-13L1	《喪服小記》
34665	sillok\2nd_wva_110.xml	1786-07-13L1	《丘氏儀節》
34666	sillok\2nd_wva_110.xml	1786-07-13L1	《小記》
34667	sillok\2nd_wva_110.xml	1786-07-13L1	《家禮》
34668	sillok\2nd_wva_110.xml	1786-07-13L1	《虞祭條》
34669	sillok\2nd_wva_110.xml	1786-07-13L1	《家禮》
34670	sillok\2nd_wva_110.xml	1786-07-13L1	《五禮儀》
34671	sillok\2nd_wva_110.xml	1786-07-13L1	《禮經》
34672	sillok\2nd_wva_110.xml	1786-07-13L1	《補編》
34673	sillok\2nd_wva_110.xml	1786-07-13L1	《禮經》
34674	sillok\2nd_wva_110.xml	1786-07-13L1	《禮書》
34675	sillok\2nd_wva_110.xml	1786-07-13L1	《喪禮》
34676	sillok\2nd_wva_110.xml	1786-07-13L1	《補編》
34677	sillok\2nd_wva_110.xml	1786-07-13L1	《補編》
34678	sillok\2nd_wva_110.xml	1786-07-13L1	《小喪成服條》
34679	sillok\2nd_wva_110.xml	1786-07-15L1	《通編》
34680	sillok\2nd_wva_110.xml	1786-07-17L1	《補編》
34681	sillok\2nd_wva_110.xml	1786-07-17L1	《草記》
34682	sillok\2nd_wva_110.xml	1786-07-17L1	《補編》
34683	sillok\2nd_wva_110.xml	1786-07-17L1	《五禮儀》
34684	sillok\2nd_wva_110.xml	1786-07-17L1	《補編》
34685	sillok\2nd_wva_110.xml	1786-07-17L1	《補編》
34686	sillok\2nd_wva_110.xml	1786-07-17L1	《朝祖儀》
34687	sillok\2nd_wva_110.xml	1786-07-17L1	《禮說》
34688	sillok\2nd_wva_110.xml	1786-07-17L1	《家禮》
34689	sillok\2nd_wva_110.xml	1786-07-17L1	《補編》
34690	sillok\2nd_wva_110.xml	1786-08-02L0	《儀軌》
34691	sillok\2nd_wva_110.xml	1786-08-06L0	《書》
34692	sillok\2nd_wva_110.xml	1786-08-06L0	《易》
34693	sillok\2nd_wva_110.xml	1786-08-06L0	《庸》
34694	sillok\2nd_wva_110.xml	1786-08-06L0	《學》
34695	sillok\2nd_wva_110.xml	1786-08-06L0	《論》
34696	sillok\2nd_wva_110.xml	1786-08-06L0	《孟》
34697	sillok\2nd_wva_110.xml	1786-08-06L0	《大典》
34698	sillok\2nd_wva_110.xml	1786-08-09L0	《輿地志》
34699	sillok\2nd_wva_110.xml	1786-09-27L0	《國朝榜目》
34700	sillok\2nd_wva_110.xml	1786-09-27L0	《登瀛錄》
34701	sillok\2nd_wva_110.xml	1786-09-27L0	《翰苑題名錄》
34702	sillok\2nd_wva_110.xml	1786-10-11L0	《書》
34703	sillok\2nd_wva_110.xml	1786-11-11L0	《續典》
34704	sillok\2nd_wva_110.xml	1786-11-11L0	《續典》
34705	sillok\2nd_wva_110.xml	1786-12-28L0	《璿譜》
34706	sillok\2nd_wva_110.xml	1786-12-28L0	《譜略》
34707	sillok\2nd_wva_111.xml	1787-01-02L0	《豳風》
34708	sillok\2nd_wva_111.xml	1787-01-02L0	《七月》
34709	sillok\2nd_wva_111.xml	1787-01-03L0	《宋名臣錄》
34710	sillok\2nd_wva_111.xml	1787-02-02L0	《詩》
34711	sillok\2nd_wva_111.xml	1787-02-02L0	《大典通編》
34712	sillok\2nd_wva_111.xml	1787-02-02L0	《綱常罪人緣坐條》
34713	sillok\2nd_wva_111.xml	1787-02-02L0	《通編》
34714	sillok\2nd_wva_111.xml	1787-02-02L0	《通編》
34715	sillok\2nd_wva_111.xml	1787-02-03L0	《春秋》
34716	sillok\2nd_wva_111.xml	1787-02-25L0	《明史》
34717	sillok\2nd_wva_111.xml	1787-02-25L0	《南明書》
34718	sillok\2nd_wva_111.xml	1787-02-25L0	《陪臣傳》
34719	sillok\2nd_wva_111.xml	1787-02-30L0	《璿源紀略》
34720	sillok\2nd_wva_111.xml	1787-03-15L0	《國朝寶鑑》
34721	sillok\2nd_wva_111.xml	1787-03-16L0	《寶鑑》
34722	sillok\2nd_wva_111.xml	1787-03-16L0	《輿誌》
34723	sillok\2nd_wva_111.xml	1787-03-19L0	《國朝寶鑑》
34724	sillok\2nd_wva_111.xml	1787-03-19L0	《風泉》
34725	sillok\2nd_wva_111.xml	1787-03-24L0	《通編》
34726	sillok\2nd_wva_111.xml	1787-04-02L0	《國朝寶鑑》
34727	sillok\2nd_wva_111.xml	1787-04-03L0	《補編》
34728	sillok\2nd_wva_111.xml	1787-04-04L0	《明義》
34729	sillok\2nd_wva_111.xml	1787-04-12L0	《大明律》
34730	sillok\2nd_wva_111.xml	1787-04-16L0	《通補新編》
34731	sillok\2nd_wva_111.xml	1787-04-22L0	《通編》
34732	sillok\2nd_wva_111.xml	1787-05-22L0	《文苑黼黻》
34733	sillok\2nd_wva_111.xml	1787-06-05L0	《出師表》
34734	sillok\2nd_wva_111.xml	1787-06-05L0	《出師表》
34735	sillok\2nd_wva_111.xml	1787-07-01L0	《堂后日記》
34736	sillok\2nd_wva_111.xml	1787-07-26L0	《論思錄》
34737	sillok\2nd_wva_111.xml	1787-07-26L0	《四七往復源流》
34738	sillok\2nd_wva_111.xml	1787-07-26L0	《四七續編》
34739	sillok\2nd_wva_111.xml	1787-08-29L0	《御製春邸錄》
34740	sillok\2nd_wva_111.xml	1787-10-05L0	《文獻備考》
34741	sillok\2nd_wva_111.xml	1787-10-10L0	《大典》
34742	sillok\2nd_wva_111.xml	1787-10-10L0	《原編》
34743	sillok\2nd_wva_111.xml	1787-11-16L0	《夏書》
34744	sillok\2nd_wva_111.xml	1787-12-06L0	《荷樓集》
34745	sillok\2nd_wva_111.xml	1787-12-20L0	《易學》
34746	sillok\2nd_wva_111.xml	1787-12-20L0	《保晩齋集》
34747	sillok\2nd_wva_111.xml	1787-12-20L0	《叢書》
34748	sillok\2nd_wva_111.xml	1787-12-30L0	《周禮》
34749	sillok\2nd_wva_112.xml	1788-01-09L0	《中庸》
34750	sillok\2nd_wva_112.xml	1788-01-20L0	《時政記》
34751	sillok\2nd_wva_112.xml	1788-03-02L0	《表忠祠志》
34752	sillok\2nd_wva_112.xml	1788-03-07L0	《太學志》
34753	sillok\2nd_wva_112.xml	1788-03-10L0	《大典通編》
34754	sillok\2nd_wva_112.xml	1788-03-10L0	《禁制條》
34755	sillok\2nd_wva_112.xml	1788-03-10L0	《通編》
34756	sillok\2nd_wva_112.xml	1788-03-10L0	《日省錄》
34757	sillok\2nd_wva_112.xml	1788-03-10L0	《日省錄》
34758	sillok\2nd_wva_112.xml	1788-03-10L0	《日省錄》
34759	sillok\2nd_wva_112.xml	1788-04-05L0	《戡亂錄》
34760	sillok\2nd_wva_112.xml	1788-04-05L0	《寶鑑》
34761	sillok\2nd_wva_112.xml	1788-04-23L0	《送朱姓人序》
34762	sillok\2nd_wva_112.xml	1788-06-12L0	《經濟野言》
34763	sillok\2nd_wva_112.xml	1788-06-13L0	《經濟野言》
34764	sillok\2nd_wva_112.xml	1788-06-22L0	《堂后日記》
34765	sillok\2nd_wva_112.xml	1788-06-27L0	《大明律》
34766	sillok\2nd_wva_112.xml	1788-06-27L0	《畜産咬踢人條》
34767	sillok\2nd_wva_112.xml	1788-07-11L0	《續典》
34768	sillok\2nd_wva_112.xml	1788-07-19L0	《新定鄕軍節目》
34769	sillok\2nd_wva_112.xml	1788-08-03L0	《天主實義》
34770	sillok\2nd_wva_112.xml	1788-08-08L0	《國朝寶鑑》
34771	sillok\2nd_wva_112.xml	1788-08-09L0	《代柱帖》
34772	sillok\2nd_wva_112.xml	1788-08-13L0	《明義》
34773	sillok\2nd_wva_112.xml	1788-08-13L0	《大典》
34774	sillok\2nd_wva_112.xml	1788-09-26L0	《璿源錄》
34775	sillok\2nd_wva_112.xml	1788-09-26L0	《單籍》
34776	sillok\2nd_wva_112.xml	1788-09-26L0	《單兵歲抄改案》
34777	sillok\2nd_wva_112.xml	1788-09-27L0	《同文彙攷》
34778	sillok\2nd_wva_112.xml	1788-09-27L0	《經國大典》
34779	sillok\2nd_wva_112.xml	1788-09-28L0	《湯》
34780	sillok\2nd_wva_112.xml	1788-09-28L0	《政院日記》
34781	sillok\2nd_wva_112.xml	1788-10-03L0	《加髢申禁節目》
34782	sillok\2nd_wva_112.xml	1788-11-08L0	《倡義錄》
34783	sillok\2nd_wva_112.xml	1788-11-10L0	《戡亂錄》
34784	sillok\2nd_wva_112.xml	1788-11-11L0	《日記》
34785	sillok\2nd_wva_112.xml	1788-12-26L0	《瀛錄》
34786	sillok\2nd_wva_113.xml	1789-01-19L0	《堂后日記》
34787	sillok\2nd_wva_113.xml	1789-01-20L0	《宮園儀》
34788	sillok\2nd_wva_113.xml	1789-02-13L0	《陵誌》
34789	sillok\2nd_wva_113.xml	1789-02-14L0	《大典通編》
34790	sillok\2nd_wva_113.xml	1789-03-13L0	《明義錄》
34791	sillok\2nd_wva_113.xml	1789-03-13L0	《明義錄》
34792	sillok\2nd_wva_113.xml	1789-03-13L0	《明義錄》
34793	sillok\2nd_wva_113.xml	1789-03-27L0	《綱目》
34794	sillok\2nd_wva_113.xml	1789-04-07L0	《喪禮補編》
34795	sillok\2nd_wva_113.xml	1789-04-07L0	《補編》
34796	sillok\2nd_wva_113.xml	1789-05-02L0	《兵將圖說》
34797	sillok\2nd_wva_113.xml	1789-05-26L0	《三綱》
34798	sillok\2nd_wva_113.xml	1789-05-26L0	《二倫》
34799	sillok\2nd_wva_113.xml	1789-05-08L1	《欽恤典則》
34800	sillok\2nd_wva_113.xml	1789-05-11L1	《三綱行實》
34801	sillok\2nd_wva_113.xml	1789-05-19L1	《大明律》
34802	sillok\2nd_wva_113.xml	1789-05-19L1	《大典》
34803	sillok\2nd_wva_113.xml	1789-05-19L1	《大典》
34804	sillok\2nd_wva_113.xml	1789-05-22L1	《謄錄》
34805	sillok\2nd_wva_113.xml	1789-06-16L0	《輿地勝覽》
34806	sillok\2nd_wva_113.xml	1789-06-29L0	《同苦錄》
34807	sillok\2nd_wva_113.xml	1789-07-02L0	《常訓輯編》
34808	sillok\2nd_wva_113.xml	1789-07-02L0	《輿地勝覽》
34809	sillok\2nd_wva_113.xml	1789-07-02L0	《勝覽》
34810	sillok\2nd_wva_113.xml	1789-07-11L0	《寧陵儀軌》
34811	sillok\2nd_wva_113.xml	1789-07-11L0	《山陵議》
34812	sillok\2nd_wva_113.xml	1789-07-11L0	《水原山論》
34813	sillok\2nd_wva_113.xml	1789-08-09L0	《天機大要》
34814	sillok\2nd_wva_113.xml	1789-08-09L0	《時用通書》
34815	sillok\2nd_wva_113.xml	1789-08-10L0	《續五禮儀》
34816	sillok\2nd_wva_113.xml	1789-08-10L0	《五禮儀》
34817	sillok\2nd_wva_113.xml	1789-08-10L0	《五禮儀》
34818	sillok\2nd_wva_113.xml	1789-08-21L0	《漏籌通義》
34819	sillok\2nd_wva_113.xml	1789-08-21L0	《漏籌通義》
34820	sillok\2nd_wva_113.xml	1789-09-09L0	《續典》
34821	sillok\2nd_wva_113.xml	1789-09-17L0	《園幸定例》
34822	sillok\2nd_wva_113.xml	1789-09-17L0	《園幸定例》
34823	sillok\2nd_wva_113.xml	1789-09-18L0	《園幸定例》
34824	sillok\2nd_wva_113.xml	1789-10-05L0	《浮橋行》
34825	sillok\2nd_wva_113.xml	1789-11-02L0	《裕昆錄》
34826	sillok\2nd_wva_113.xml	1789-11-17L0	《經筵故事》
34827	sillok\2nd_wva_113.xml	1789-11-17L0	《比例冊》
34828	sillok\2nd_wva_113.xml	1789-11-17L0	《經筵故事》
34829	sillok\2nd_wva_113.xml	1789-11-17L0	《比例》
34830	sillok\2nd_wva_113.xml	1789-11-17L0	《內閣故事》
34831	sillok\2nd_wva_113.xml	1789-11-17L0	《比例》
34832	sillok\2nd_wva_113.xml	1789-11-17L0	《故事》
34833	sillok\2nd_wva_113.xml	1789-11-17L0	《比例》
34834	sillok\2nd_wva_113.xml	1789-11-17L0	《故事》
34835	sillok\2nd_wva_113.xml	1789-11-17L0	《比例》
34836	sillok\2nd_wva_113.xml	1789-11-17L0	《故事》
34837	sillok\2nd_wva_113.xml	1789-12-11L0	《春秋》
34838	sillok\2nd_wva_113.xml	1789-12-15L0	《大典通編》
34839	sillok\2nd_wva_113.xml	1789-12-15L0	《密符親納條》
34840	sillok\2nd_wva_113.xml	1789-12-15L0	《通編》
34841	sillok\2nd_wva_114.xml	1790-02-19L0	《莊陵誌》
34842	sillok\2nd_wva_114.xml	1790-02-19L0	《六臣傳》
34843	sillok\2nd_wva_114.xml	1790-02-23L0	《五禮儀》
34844	sillok\2nd_wva_114.xml	1790-02-23L0	《續五禮儀》
34845	sillok\2nd_wva_114.xml	1790-02-26L0	《政院日記》
34846	sillok\2nd_wva_114.xml	1790-03-06L0	《八子百選》
34847	sillok\2nd_wva_114.xml	1790-03-06L0	《正音通釋》
34848	sillok\2nd_wva_114.xml	1790-03-20L0	《北道陵殿誌》
34849	sillok\2nd_wva_114.xml	1790-03-20L0	《豐沛遺聞》
34850	sillok\2nd_wva_114.xml	1790-03-21L0	《隴西譜》
34851	sillok\2nd_wva_114.xml	1790-03-28L0	《詩》
34852	sillok\2nd_wva_114.xml	1790-03-28L0	《書》
34853	sillok\2nd_wva_114.xml	1790-04-04L0	《小學》
34854	sillok\2nd_wva_114.xml	1790-04-04L0	《小學》
34855	sillok\2nd_wva_114.xml	1790-04-04L0	《小學》
34856	sillok\2nd_wva_114.xml	1790-04-16L0	《小學》
34857	sillok\2nd_wva_114.xml	1790-04-17L0	《謄錄》
34858	sillok\2nd_wva_114.xml	1790-04-29L0	《武藝圖譜通志》
34859	sillok\2nd_wva_114.xml	1790-04-29L0	《紀効新書》
34860	sillok\2nd_wva_114.xml	1790-04-29L0	《年經月緯》
34861	sillok\2nd_wva_114.xml	1790-04-29L0	《兵技摠敍》
34862	sillok\2nd_wva_114.xml	1790-04-29L0	《戚茅事實》
34863	sillok\2nd_wva_114.xml	1790-04-29L0	《技藝質疑》
34864	sillok\2nd_wva_114.xml	1790-04-29L0	《質疑》
34865	sillok\2nd_wva_114.xml	1790-05-02L0	《大典通編》
34866	sillok\2nd_wva_114.xml	1790-06-09L0	《大典通編》
34867	sillok\2nd_wva_114.xml	1790-07-01L0	《舟橋指南》
34868	sillok\2nd_wva_114.xml	1790-07-11L0	《明義錄》
34869	sillok\2nd_wva_114.xml	1790-07-11L0	《大板繪圖》
34870	sillok\2nd_wva_114.xml	1790-07-11L0	《大日本年代記》
34871	sillok\2nd_wva_114.xml	1790-07-11L0	《輪圖》
34872	sillok\2nd_wva_114.xml	1790-07-19L0	《大典通編》
34873	sillok\2nd_wva_114.xml	1790-07-20L0	《論語》
34874	sillok\2nd_wva_114.xml	1790-07-20L0	《中庸》
34875	sillok\2nd_wva_114.xml	1790-07-20L0	《小學》
34876	sillok\2nd_wva_114.xml	1790-07-20L0	《三國志》
34877	sillok\2nd_wva_114.xml	1790-07-20L0	《實語敎童子訓》
34878	sillok\2nd_wva_114.xml	1790-07-20L0	《古哥集》
34879	sillok\2nd_wva_114.xml	1790-07-20L0	《治式》
34880	sillok\2nd_wva_114.xml	1790-07-20L0	《大節用集》
34881	sillok\2nd_wva_114.xml	1790-07-20L0	《論語》
34882	sillok\2nd_wva_114.xml	1790-07-20L0	《中庸》
34883	sillok\2nd_wva_114.xml	1790-07-20L0	《小學》
34884	sillok\2nd_wva_114.xml	1790-07-20L0	《童子訓》
34885	sillok\2nd_wva_114.xml	1790-07-20L0	《大節用集》
34886	sillok\2nd_wva_114.xml	1790-07-20L0	《古哥集》
34887	sillok\2nd_wva_114.xml	1790-07-20L0	《治式》
34888	sillok\2nd_wva_114.xml	1790-08-08L0	《通編》
34889	sillok\2nd_wva_114.xml	1790-08-08L0	《受敎》
34890	sillok\2nd_wva_114.xml	1790-08-10L0	《遊俠傳》
34891	sillok\2nd_wva_114.xml	1790-08-20L0	《大明律》
34892	sillok\2nd_wva_114.xml	1790-08-20L0	《流囚家屬條》
34893	sillok\2nd_wva_114.xml	1790-09-09L0	《實錄》
34894	sillok\2nd_wva_114.xml	1790-09-09L0	《國朝寶鑑》
34895	sillok\2nd_wva_114.xml	1790-09-10L0	《大典通編》
34896	sillok\2nd_wva_114.xml	1790-09-10L0	《經國大典》
34897	sillok\2nd_wva_114.xml	1790-09-10L0	《通編》
34898	sillok\2nd_wva_114.xml	1790-09-12L0	《英宗實錄》
34899	sillok\2nd_wva_114.xml	1790-09-12L0	《國朝寶鑑》
34900	sillok\2nd_wva_114.xml	1790-09-19L0	《謄錄》
34901	sillok\2nd_wva_114.xml	1790-09-19L0	《謄錄》
34902	sillok\2nd_wva_114.xml	1790-10-08L0	《璿源譜略》
34903	sillok\2nd_wva_114.xml	1790-10-19L0	《璿源錄》
34904	sillok\2nd_wva_114.xml	1790-10-19L0	《玉版瑤牒》
34905	sillok\2nd_wva_114.xml	1790-10-24L0	《鹿鳴》
34906	sillok\2nd_wva_114.xml	1790-10-24L0	《天保》
34907	sillok\2nd_wva_114.xml	1790-11-07L0	《周禮》
34908	sillok\2nd_wva_114.xml	1790-11-14L0	《文獻備考》
34909	sillok\2nd_wva_114.xml	1790-12-07L0	《明義》
34910	sillok\2nd_wva_115.xml	1791-01-26L0	《五禮儀》
34911	sillok\2nd_wva_115.xml	1791-02-01L0	《光陵實錄》
34912	sillok\2nd_wva_115.xml	1791-02-06L0	《子規詞》
34913	sillok\2nd_wva_115.xml	1791-02-14L0	《補編》
34914	sillok\2nd_wva_115.xml	1791-02-18L0	《貞觀政要》
34915	sillok\2nd_wva_115.xml	1791-02-21L0	《獨言》
34916	sillok\2nd_wva_115.xml	1791-02-21L0	《元昊碣銘》
34917	sillok\2nd_wva_115.xml	1791-02-21L0	《雜著》
34918	sillok\2nd_wva_115.xml	1791-02-21L0	《東閣雜記》
34919	sillok\2nd_wva_115.xml	1791-02-21L0	《莊陵誌》
34920	sillok\2nd_wva_115.xml	1791-02-21L0	《栗亭亂稿》
34921	sillok\2nd_wva_115.xml	1791-02-21L0	《莊陵誌》
34922	sillok\2nd_wva_115.xml	1791-02-21L0	《莊陵誌》
34923	sillok\2nd_wva_115.xml	1791-02-21L0	《莊陵誌》
34924	sillok\2nd_wva_115.xml	1791-02-21L0	《六臣傳》
34925	sillok\2nd_wva_115.xml	1791-02-21L0	《雜著》
34926	sillok\2nd_wva_115.xml	1791-02-21L0	《栗亭亂稿》
34927	sillok\2nd_wva_115.xml	1791-02-21L0	《羹墻錄》
34928	sillok\2nd_wva_115.xml	1791-02-21L0	《化俗篇》
34929	sillok\2nd_wva_115.xml	1791-02-21L0	《墓表》
34930	sillok\2nd_wva_115.xml	1791-02-21L0	《子規詞》
34931	sillok\2nd_wva_115.xml	1791-02-21L0	《御定配食錄》
34932	sillok\2nd_wva_115.xml	1791-02-21L0	《配食錄》
34933	sillok\2nd_wva_115.xml	1791-03-09L0	《赴燕日記》
34934	sillok\2nd_wva_115.xml	1791-03-09L0	《明史》
34935	sillok\2nd_wva_115.xml	1791-03-09L0	《明史》
34936	sillok\2nd_wva_115.xml	1791-03-09L0	《儀註》
34937	sillok\2nd_wva_115.xml	1791-03-09L0	《明史》
34938	sillok\2nd_wva_115.xml	1791-03-09L0	《世宗實錄》
34939	sillok\2nd_wva_115.xml	1791-03-09L0	《文廟實錄》
34940	sillok\2nd_wva_115.xml	1791-03-09L0	《端廟實錄》
34941	sillok\2nd_wva_115.xml	1791-03-09L0	《明史》
34942	sillok\2nd_wva_115.xml	1791-03-09L0	《政院日記》
34943	sillok\2nd_wva_115.xml	1791-03-15L0	《無冤錄諺解》
34944	sillok\2nd_wva_115.xml	1791-03-15L0	《無冤錄》
34945	sillok\2nd_wva_115.xml	1791-03-19L0	《潮州石氏紀實》
34946	sillok\2nd_wva_115.xml	1791-03-19L0	《家禮》
34947	sillok\2nd_wva_115.xml	1791-03-19L0	《通典》
34948	sillok\2nd_wva_115.xml	1791-04-02L0	《龍飛御天歌》
34949	sillok\2nd_wva_115.xml	1791-04-02L0	《樂學軌範》
34950	sillok\2nd_wva_115.xml	1791-04-20L0	《五禮儀》
34951	sillok\2nd_wva_115.xml	1791-04-26L0	《林慶業實紀》
34952	sillok\2nd_wva_115.xml	1791-04-26L0	《金德齡遺事》
34953	sillok\2nd_wva_115.xml	1791-04-29L0	《莊陵誌》
34954	sillok\2nd_wva_115.xml	1791-04-29L0	《魯陵誌》
34955	sillok\2nd_wva_115.xml	1791-04-30L0	《中庸》
34956	sillok\2nd_wva_115.xml	1791-04-30L0	《易》
34957	sillok\2nd_wva_115.xml	1791-04-30L0	《大學》
34958	sillok\2nd_wva_115.xml	1791-04-30L0	《宋史》
34959	sillok\2nd_wva_115.xml	1791-04-30L0	《名臣錄》
34960	sillok\2nd_wva_115.xml	1791-04-30L0	《宋史》
34961	sillok\2nd_wva_115.xml	1791-04-30L0	《續大典》
34962	sillok\2nd_wva_115.xml	1791-05-03L0	《資治通鑑綱目》
34963	sillok\2nd_wva_115.xml	1791-05-03L0	《綱目講義》
34964	sillok\2nd_wva_115.xml	1791-05-03L0	《綱目》
34965	sillok\2nd_wva_115.xml	1791-05-03L0	《永樂大全》
34966	sillok\2nd_wva_115.xml	1791-05-03L0	《朱子大全》
34967	sillok\2nd_wva_115.xml	1791-05-03L0	《語類》
34968	sillok\2nd_wva_115.xml	1791-05-03L0	《講義》
34969	sillok\2nd_wva_115.xml	1791-05-03L0	《講義》
34970	sillok\2nd_wva_115.xml	1791-05-10L0	《兵學指南》
34971	sillok\2nd_wva_115.xml	1791-06-05L0	《明義錄》
34972	sillok\2nd_wva_115.xml	1791-06-05L0	《詩》
34973	sillok\2nd_wva_115.xml	1791-06-18L0	《詩》
34974	sillok\2nd_wva_115.xml	1791-06-22L0	《周官》
34975	sillok\2nd_wva_115.xml	1791-06-22L0	《周禮》
34976	sillok\2nd_wva_115.xml	1791-06-22L0	《大司樂》
34977	sillok\2nd_wva_115.xml	1791-06-22L0	《周官》
34978	sillok\2nd_wva_115.xml	1791-07-05L0	《太廟謄錄》
34979	sillok\2nd_wva_115.xml	1791-07-16L0	《三綱行實》
34980	sillok\2nd_wva_115.xml	1791-08-02L0	《中庸》
34981	sillok\2nd_wva_115.xml	1791-08-08L0	《中庸》
34982	sillok\2nd_wva_115.xml	1791-08-13L0	《中庸》
34983	sillok\2nd_wva_115.xml	1791-08-13L0	《大學》
34984	sillok\2nd_wva_115.xml	1791-08-13L0	《小學》
34985	sillok\2nd_wva_115.xml	1791-09-19L0	《小學》
34986	sillok\2nd_wva_115.xml	1791-09-20L0	《二倫行實》
34987	sillok\2nd_wva_115.xml	1791-10-09L0	《詩經》
34988	sillok\2nd_wva_115.xml	1791-10-09L0	《淇澳章》
34989	sillok\2nd_wva_115.xml	1791-10-11L0	《曆象考成》
34990	sillok\2nd_wva_115.xml	1791-10-13L0	《通編》
34991	sillok\2nd_wva_115.xml	1791-10-13L0	《續典》
34992	sillok\2nd_wva_115.xml	1791-10-24L0	《湯誓》
34993	sillok\2nd_wva_115.xml	1791-10-24L0	《泰誓》
34994	sillok\2nd_wva_115.xml	1791-10-24L0	《論語》
34995	sillok\2nd_wva_115.xml	1791-10-25L0	《西銘》
34996	sillok\2nd_wva_115.xml	1791-11-03L0	《聖敎淺說》
34997	sillok\2nd_wva_115.xml	1791-11-03L0	《萬物眞源》
34998	sillok\2nd_wva_115.xml	1791-11-03L0	《天學考》
34999	sillok\2nd_wva_115.xml	1791-11-03L0	《天學問答》
